114.1744098,22.27671235
114.2406955,22.26505931
114.1656818,22.33946567
114.1673231,22.32764475
114.1710414,22.31091123
114.1697019,22.31444214
114.1690707,22.32094414
114.173798,22.29711253
114.1736524,22.29898187
113.9763199,22.4009932
113.9462275,22.23924319
114.1279333,22.35743852
114.1859759,22.2779764
114.1674915,22.27770547
114.1992032,22.2908528
114.158768,22.28085643
114.1733424,22.27763345
114.1797173,22.27479784
114.203085,22.29178237
114.2219567,22.2833707
114.192662,22.28417993
114.1366699,22.2595582
114.1323343,22.28675737
114.1952726,22.28703334
114.1835303,22.2693071
114.1709457,22.27945757
114.1733424,22.27763345
114.1649104,22.27812974
114.1886929,22.28005327
114.1322956,22.28655868
114.1553582,22.24324332
114.1513739,22.28183074
114.2136912,22.29040765
114.154854,22.24120232
114.1502474,22.28653552
114.1848406,22.27810289
114.1547022,22.28163256
114.1579242,22.27757821
114.1503444,22.28651748
114.1559782,22.2488063
114.1576034,22.2821567
114.1496652,22.28658961
114.1600494,22.27623288
114.1521493,22.28646358
114.1757391,22.27714583
114.1904691,22.28537217
114.1491777,22.24891365
114.228543,22.27689377
114.1826284,22.27990008
114.1827061,22.28191391
114.2352023,22.26069054
114.2453437,22.22675833
114.1912354,22.28205786
114.190896,22.28504703
114.1876546,22.27952053
114.1539021,22.24899566
114.1735753,22.27925897
114.1847622,22.26392477
114.179145,22.28269966
114.1518678,22.28716792
114.1575595,22.24818338
114.172673,22.27454496
114.1391358,22.25365273
114.2206954,22.28384064
114.2074813,22.29314522
114.2003391,22.2936431
114.1280471,22.28146418
114.182706,22.27896992
114.1407281,22.28658787
114.1756614,22.28191401
114.1912159,22.28181404
114.1302341,22.27020362
114.1812504,22.27648654
114.14199,22.28456528
114.1304769,22.26954445
114.1508084,22.24395608
114.1546783,22.24814689
114.180843,22.28088447
114.1643088,22.27840061
114.1573513,22.28087432
114.1587687,22.27532064
114.1847431,22.27052618
114.1562735,22.28568752
114.1514491,22.29497935
114.1407567,22.28853849
114.2331592,22.27092298
114.1819293,22.26721205
114.1901386,22.27909591
114.1790867,22.2776696
114.2302527,22.28195941
114.1542748,22.28426041
114.1710731,22.24881656
114.1723624,22.27901512
114.1891974,22.27938496
114.1508778,22.28826047
114.1844138,22.28004449
114.1918653,22.27510422
114.2365047,22.24344149
114.1804158,22.27059858
114.2236056,22.2813835
114.1828905,22.28352135
114.152791,22.27906758
114.2168447,22.28930517
114.1810856,22.27993625
114.1559008,22.24740653
114.1321606,22.25302785
114.197379,22.29135875
114.1541875,22.28435974
114.1299026,22.27494461
114.211158,22.28853887
114.1926328,22.28311432
114.1714795,22.27645039
114.1818231,22.28250996
114.1779708,22.27890681
114.1520342,22.27924808
114.2045502,22.29116804
114.2369308,22.2645189
114.1387483,22.28739114
114.2236253,22.28202467
114.1810369,22.27607114
114.1710525,22.27672129
114.15607,22.28416131
114.1590439,22.24727145
114.2260699,22.28029909
114.1525844,22.23928749
114.1282464,22.26628373
114.1597814,22.24563697
114.2944342,22.26286194
114.1505289,22.28617434
114.1987376,22.2915121
114.2336525,22.26692224
114.131647,22.28160972
114.1883439,22.28434285
114.2420358,22.26803889
114.1854227,22.27633285
114.1357509,22.28361561
114.1484064,22.27339563
114.1595152,22.28063977
114.2205678,22.27911766
114.1364492,22.25124993
114.1835988,22.28120948
114.1800665,22.26876537
114.1783492,22.2778141
114.1769811,22.27706456
114.1793583,22.27376836
114.2118401,22.22176599
114.1659777,22.27933992
114.1756129,22.2797015
114.156959,22.2415277
114.2059478,22.29202571
114.1706935,22.27674837
114.1724982,22.28060451
114.1279594,22.28252977
114.2352327,22.26397768
114.1911582,22.28653707
114.1499085,22.28282388
114.2226586,22.23370188
114.1800765,22.28195913
114.2489233,22.26570607
114.2272569,22.26218325
114.1771266,22.24687507
114.1422806,22.28690428
114.1784851,22.27991823
114.1412035,22.2869492
114.1541591,22.27990763
114.2070928,22.2917004
114.1541128,22.26573854
114.1388546,22.2889354
114.21664,22.28606322
114.1895565,22.28056795
114.1857431,22.27973739
114.2204234,22.28295571
114.2132252,22.28972143
114.2120412,22.28895409
114.1907408,22.28527281
114.1628144,22.27919519
114.1498394,22.28882923
114.2029565,22.22653587
114.1918463,22.27839137
114.1958169,22.29308379
114.1608735,22.28180486
114.188195,22.24234127
114.1487314,22.24920256
114.1565406,22.25074796
114.2421326,22.26753313
114.1367104,22.25386889
114.1375936,22.28712898
114.1845204,22.27793132
114.1852383,22.27526725
114.1717802,22.27859066
114.1475308,22.2844851
114.1718482,22.27502356
114.1989801,22.29103344
114.2117879,22.28490842
114.190867,22.28526377
114.2263317,22.27980233
114.0236737,22.2051083
114.1747591,22.27776894
114.1331778,22.25767892
114.1865484,22.2780757
114.1842489,22.28066762
114.1834915,22.26928001
114.2357873,22.26768908
114.1855104,22.28269042
114.1639798,22.26864749
114.1961198,22.23774391
114.1855774,22.26766342
114.1743612,22.28071292
114.1580879,22.28718682
114.2216465,22.28429191
114.2247403,22.250986
114.2113319,22.28529683
114.1302826,22.27032103
114.1792321,22.27456306
114.1933219,22.28431532
114.1570014,22.28474842
114.1768258,22.27370516
114.130617,22.28595316
114.249116,22.26305097
114.174565,22.27780506
114.1437954,22.28260601
114.2081797,22.29198917
114.1801444,22.28205847
114.1946713,22.28944458
114.151732,22.28683377
114.1826672,22.27990008
114.1234999,22.27190834
114.1573568,22.24094978
114.1896325,22.26257889
114.17669,22.2780489
114.1805524,22.30012874
114.1667463,22.24948462
114.2111199,22.29133837
114.1306655,22.28595317
114.1436969,22.28867458
114.1863339,22.26325642
114.1811242,22.27598986
114.21595,22.2822615
114.2232661,22.28151002
114.2468378,22.26671841
114.203939,22.29182738
114.1569141,22.28455877
114.1800372,22.26187498
114.1753413,22.27450888
114.1860632,22.27857242
114.1941375,22.28898408
114.1499469,22.28499123
114.1871209,22.27943929
114.186335,22.27951159
114.2259437,22.25231314
114.1535865,22.28029587
114.1549305,22.24830947
114.2155916,22.28469082
114.1975045,22.28729495
114.1867224,22.26921663
114.2155528,22.28469986
114.2090916,22.29093241
114.1521783,22.28714088
114.1439201,22.2886385
114.1438036,22.28882812
114.1840161,22.28248278
114.1908281,22.28511929
114.135615,22.28379619
114.1837534,22.2682505
114.1447249,22.24864191
114.2396766,22.26468945
114.1777864,22.27818436
114.1795427,22.27859975
114.1311672,22.20502945
114.2065153,22.22226374
114.1720625,22.25044212
114.1990862,22.28702383
114.1363688,22.26072308
114.171693,22.27588147
114.1745164,22.28069486
114.2176305,22.28867283
114.1758458,22.27643241
114.2098385,22.28948736
114.1847528,22.26972245
114.1476253,22.24972614
114.1878289,22.27454464
114.2188521,22.28499705
114.1590783,22.28212075
114.1688304,22.27878922
114.1813184,22.27904221
114.2207816,22.28004775
114.157943,22.2822922
114.1594471,22.28155186
114.1815129,22.29312096
114.2211623,22.28742568
114.1595349,22.27806604
114.2369704,22.24366709
114.1823859,22.28159785
114.1591268,22.28216591
114.2045213,22.2920079
114.1399714,22.28571173
114.1579431,22.28179552
114.1746911,22.27795858
114.2176887,22.28867281
114.1703538,22.27825648
114.2159215,22.2847088
114.1529754,22.27892312
114.1952238,22.28452283
114.1546202,22.24747861
114.2356608,22.24359532
114.1597284,22.2824098
114.1580932,22.24735262
114.1531586,22.28622893
114.1823276,22.2804058
114.1323735,22.28553824
114.1657255,22.2782472
114.2081605,22.29298254
114.1578842,22.28653659
114.1710633,22.25044208
114.1803972,22.30076992
114.2264484,22.28047056
114.1846175,22.28014382
114.2256817,22.28003732
114.129465,22.27773495
114.1315211,22.2807608
114.2097032,22.2917631
114.1570793,22.28306873
114.2045698,22.29206207
114.1824828,22.27977365
114.1305835,22.26986958
114.1486844,22.24151744
114.1575458,22.27769556
114.2238286,22.28059777
114.1419308,22.28873742
114.2071704,22.29184487
114.1835115,22.28232025
114.1568415,22.24938437
114.1796882,22.27570994
114.1916825,22.28932748
114.1717511,22.27749795
114.1367787,22.25221629
114.1459977,22.28415971
114.1876934,22.27943023
114.183657,22.28065861
114.1886735,22.28007133
114.2216277,22.28618835
114.246857,22.26614947
114.1812504,22.27766052
114.1812504,22.27766052
114.2042298,22.29015667
114.1828711,22.28352135
114.1818521,22.27938536
114.1301856,22.27013136
113.972179,22.2304911
114.1427364,22.28773519
114.129689,22.27532384
114.1885948,22.2670943
114.1425807,22.28968577
114.0287617,22.20841825
114.2309099,22.27530361
114.2282228,22.27691194
114.187566,22.26247971
114.1957582,22.29017594
114.154844,22.24303555
114.14263,22.2865341
114.1858306,22.28170606
114.1806101,22.2792409
114.2120401,22.28477291
114.1787956,22.27916869
114.1742447,22.28152568
114.2154357,22.28250545
114.1836178,22.2738766
114.1840548,22.28019803
114.1810563,22.2760621
114.2248958,22.28038975
114.1915173,22.28691632
114.2094697,22.28944228
114.1883134,22.26635381
114.2280482,22.27699327
114.1385539,22.28841156
114.1768646,22.2819682
114.2120412,22.28921598
114.1487714,22.24290818
114.173217,22.25064082
114.180581,22.2808032
114.1495573,22.24220392
114.1552809,22.24102176
114.2178526,22.28482573
114.2342933,22.26815018
114.1888486,22.28474016
114.1789508,22.27854557
114.1540034,22.28249037
114.1704606,22.27759724
114.2355986,22.28045848
114.1743903,22.27947572
114.1550761,22.24768638
114.235631,22.26520571
114.1408536,22.28907132
114.2436873,22.27240002
114.1483435,22.2486155
114.2017749,22.29159293
114.1319752,22.28686564
114.2265932,22.27826704
114.1857043,22.27986382
114.2207646,22.2879315
114.1870145,22.28396365
114.1730998,22.27867197
114.1254798,22.2703828
114.1688111,22.27691084
114.1842293,22.27793133
114.1948847,22.36443454
114.2375032,22.26436517
114.1505882,22.28034959
114.2246533,22.2803537
114.1300595,22.26993265
114.1732066,22.27818432
114.1809788,22.27762441
114.1865294,22.28397271
114.1368655,22.28842921
114.1933704,22.28459527
114.1807362,22.27893386
114.1810748,22.24543011
114.1939519,22.27830086
114.1737402,22.28061357
114.1437745,22.28865653
114.188293,22.25464104
114.216543,22.28618065
114.2053805,22.22229103
114.223519,22.28333414
114.1731192,22.2785907
114.1683355,22.28041471
114.1948752,22.29055532
114.1897409,22.28092013
114.1301619,22.28319869
114.1365941,22.25318253
114.1332465,22.28654088
114.1868007,22.27894263
114.1826672,22.27991814
114.2246451,22.2850406
114.1801929,22.2817424
114.2426004,22.27200311
114.1311141,22.27927063
114.1629599,22.27976413
114.2238674,22.28063388
114.2019771,22.22841441
114.1548283,22.28144293
114.1993294,22.29095212
114.191226,22.28582364
114.2343413,22.26682266
114.1305228,22.27738306
114.1932544,22.28809917
114.153618,22.26606357
114.1372543,22.28599104
114.1730125,22.27917769
114.1517329,22.28160503
114.2011628,22.28706868
114.2509126,22.26629217
114.1985535,22.29349886
114.2354966,22.2686374
114.1891586,22.27875282
114.179698,22.27882551
114.132325,22.2854118
114.1911965,22.28181404
114.1832396,22.27856352
114.1465897,22.28389794
114.1577781,22.28213866
114.221209,22.28152866
114.1519455,22.28663513
114.2465754,22.26576128
114.2013576,22.29143948
114.1505979,22.28041281
114.1339161,22.28636948
114.1390873,22.25363466
114.2268259,22.27786059
114.2408136,22.26864443
114.1556048,22.28032323
114.1937968,22.2796645
114.2210713,22.24492745
114.1856163,22.26992108
114.1533623,22.28649988
114.1903626,22.28752147
114.1801638,22.28063163
114.1704411,22.2792047
114.1479651,22.24870574
114.1747882,22.27769669
114.2158439,22.28470882
114.1390183,22.25772554
114.1812698,22.27695613
114.1754289,22.24895212
114.1568717,22.24188891
114.152253,22.24842649
114.1930116,22.28638337
114.2019786,22.29067178
114.1605924,22.27907758
114.1799696,22.27544805
114.1864798,22.26840388
114.2205393,22.28105925
114.1740217,22.27645948
114.1702957,22.27708249
114.2379006,22.26357935
114.1647651,22.27528508
114.1416594,22.28754532
114.1993694,22.23796926
114.142262,22.28332814
114.1876449,22.27928574
114.1583893,22.28282506
114.2265252,22.2780413
114.1800959,22.28173337
114.2123021,22.284818
114.1406219,22.28433019
114.1551384,22.28411604
114.1887026,22.28004424
114.1271397,22.2680805
114.1809399,22.27619757
114.1932156,22.28813529
114.1794941,22.27496943
114.1400198,22.28623551
114.1519456,22.28613844
114.1930934,22.23853894
114.1853451,22.27620643
114.1768646,22.27953896
114.1797756,22.278085
114.1747494,22.277787
114.1333415,22.26186016
114.2469061,22.22831095
114.1776797,22.27499654
114.1593603,22.27772286
114.1613507,22.26585679
114.1752345,22.28179661
114.2227036,22.28260289
114.1960035,22.23840316
114.1780193,22.27861783
114.1592722,22.28404429
114.2234501,22.28062497
114.233275,22.26931549
114.1715666,22.28161592
114.1778641,22.27834691
114.1743806,22.28068583
114.1539644,22.28357404
114.1878848,22.24462606
114.14066,22.28701229
114.2002603,22.28646376
114.1779611,22.27895196
114.1753607,22.2767846
114.1560804,22.27913125
114.1495561,22.24863376
114.1307723,22.2859532
114.1923028,22.28240093
114.2228145,22.23593241
114.1376134,22.2858647
114.2195592,22.28081568
114.1644444,22.28059507
114.1830261,22.27766046
114.1545077,22.28401662
114.1838899,22.28209447
114.186277,22.28286196
114.1518006,22.28294158
114.1809207,22.28211264
114.1270632,22.26494684
114.1866825,22.2538013
114.1329918,22.26325079
114.2366289,22.26171048
114.1795038,22.27496943
114.1321515,22.28170919
114.2352334,22.26559417
114.2516196,22.26384454
114.1577982,22.27642227
114.1386608,22.28805939
114.1379045,22.28590992
114.1912354,22.28281644
114.1570989,22.28162383
114.1261062,22.28224022
114.2494977,22.23192208
114.1924578,22.27990846
114.2215107,22.28440032
114.1693937,22.27026432
114.1559974,22.24978161
114.1715862,22.27757019
114.17277,22.27645043
114.1372062,22.28468158
114.1490904,22.24897685
114.1893532,22.28584186
114.1547022,22.28165062
114.2433576,22.27274332
114.159108,22.27766865
114.1765541,22.28014401
114.197148,22.23770766
114.1924393,22.28865011
114.1812601,22.2768568
114.1435615,22.28686842
114.1508886,22.28230026
114.1375645,22.28717412
114.2025414,22.29074393
114.2257204,22.27971221
114.1951081,22.29005861
